city,borough,district,address,name,inscription,picture,note,Geohack,lat,lon,first_name,middle_name,surname,maiden_name,year_of_birth,deported,year_of_deportation,age_when_deported,murdered,concentration_camp,Auschwitz,Fuhlsbüttel,Neuengamme,Sachsenhausen,Buchenwald,Ravensbrück,Stutthof,Bergen-Belsen,Dachau,Polenaktion,Weiße Rose,Suicide
Hamburg,Harburg,Wilstorf,Am Mühlenfeld 107,Karl Kock,Hier wohnte  Karl Kock  Jg. 1908  Widerstandskämpfer  hingerichtet  26.6.1944,,Eintrag auf stolpersteine-hamburg.de Ein weiterer Stolperstein befindet sich in Hamburg-Harburg.,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.443200_N_9.982579_E_region:DE-HH_type:landmark&title=Karl+Kock,53.4432,9.982579,Karl,,Kock,,1908.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Anzengruberstraße 7,Karl Suderburg,Hier wohnte  Karl Suderburg  Jg. 1910  eingewiesen 1929  Rotenburger Anstalten  ‚verlegt‘ 1941  Heilanstalt Weilmünster  ermordet 11.2.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.450333_N_9.989277_E_region:DE-HH_type:landmark&title=Karl+Suderberg,53.450333,9.989277,Karl,,Suderburg,,1910.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Besselstraße 4,Martha Hermann geb. Müller,Hier wohnte  Martha Hermann  geb. Müller Jg. 1897  eingewiesen 1937  Heilanstalt Langenhorn  ‚verlegt‘ 25.11.1941  Heilanstalt Pfafferode  ermordet 26.12.1943,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.443092_N_9.999686_E_region:DE-HH_type:landmark&title=Martha+Hermann+geb.+M%C3%BCller,53.443092,9.999686,Martha,,Hermann,Müller,1897.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Flebbestraße 50,Richard Gohert,Hier wohnte  Richard Gohert  Jg. 1895  Widerstandskämpfer  U-Haft in Hamburg  ermordet  18.11.1944,,Eintrag auf stolpersteine-hamburg.de Der Stolperstein vor seiner Arbeitsstätte in Harburg (siehe Liste der Stolpersteine in Hamburg-Harburg) nennt als Geburtsjahrgang abweichend 1896.,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.441156_N_9.986887_E_region:DE-HH_type:landmark&title=Richard+Gohert,53.441156,9.986887,Richard,,Gohert,,1895.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Heinrich-Heine-Straße 30,Paul Dreibrodt,Hier wohnte  Paul Dreibrodt  Jg. 1905  im Widerstand  verhaftet 5.3.1943  Zuchthaus Celle  tot 28.5.1945  Zuchthaus Bötzow,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.443640_N_9.985136_E_region:DE-HH_type:landmark&title=Paul+Dreibrodt,53.44364,9.985136,Paul,,Dreibrodt,,1905.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Heinrich-Heine-Straße 34,Friedrich Böhning,Hier wohnte  Friedrich Böhning  Jg. 1909  eingewiesen 1941  ‚Heilanstalt‘ Kaufbeuren  ermordet 12.5.1944,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.443575_N_9.984924_E_region:DE-HH_type:landmark&title=Friedrich+B%C3%B6hning,53.443575,9.984924,Friedrich,,Böhning,,1909.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Jägerstraße 22,Heinz Cleemann,Hier wohnte  Heinz Cleemann  Jg. 1935 eingewiesen 1942  Alsterdorfer Anstalten  1943 ‚verlegt‘  Heilanstalt Mainkofen  tot an den Folgen  18.6.1945,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.443894_N_9.994096_E_region:DE-HH_type:landmark&title=Heinz+Cleemann,53.443894,9.994096,Heinz,,Cleemann,,1935.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Kapellenweg 15,August Quest,Hier wohnte  August Quest  Jg. 1886  Zuchthaus Celle  Bützow-Dreibergen  ermordet  28.4.1945,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.447831_N_9.984258_E_region:DE-HH_type:landmark&title=August+Quest,53.447831,9.984258,August,,Quest,,1886.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Kapellenweg 15,Emma Quest,Hier wohnte  Emma Quest  Jg. 1881  Zuchthaus  erkrankt  tot  an den Folgen,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.447831_N_9.984258_E_region:DE-HH_type:landmark&title=Emma+Quest,53.447831,9.984258,Emma,,Quest,,1881.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Lönsstraße 35,Herbert Bittcher,Hier wohnte  Herbert Bittcher  Jg. 1908  Widerstandskämpfer  hingerichtet  22.4.1944 in  Brandenburg,,Eintrag auf stolpersteine-hamburg.de Ein weiterer Stolperstein befindet sich in Hamburg-Harburg.,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.443842_N_9.987099_E_region:DE-HH_type:landmark&title=Herbert+Bittcher,53.443842,9.987099,Herbert,,Bittcher,,1908.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Reeseberg 19,Heinrich Meier,Hier wohnte Heinrich Meier Jg. 1891 verhaftet 27.9.1943 ‚Rundfunkverbrechen‘ 1944 Zuchthaus Hameln befreit tot an Haftfolgen,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.449425_N_9.989482_E_region:DE-HH_type:landmark&title=Heinrich+Meier,53.449425,9.989482,Heinrich,,Meier,,1891.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Reeseberg 53,Walter Müller,Hier wohnte  Walter Müller  Jg. 1911  eingewiesen 1924  Rotenburger Anstalten  ‚verlegt‘ 1941  Heilanstalt Weilmünster  ermordet 14.11.1941,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.447226_N_9.993100_E_region:DE-HH_type:landmark&title=Walter+M%C3%BCller,53.447226,9.9931,Walter,,Müller,,1911.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Reeseberg 90,Berthold Bormann,Hier wohnte  Berthold Bormann  Jg. 1904  im Widerstand  vor Gestapohaft  Flucht in den Tod  23.11.1943,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.444787_N_9.996633_E_region:DE-HH_type:landmark&title=Berthold+Bormann,53.444787,9.996633,Berthold,,Bormann,,1904.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Reeseberg 104,Ehrenfried Diers,Hier wohnte  Ehrenfried Diers  Jg. 1908  eingewiesen 1930  Rotenburger Anstalten  ‚verlegt‘ 10.10.1941  Heilanstalt Lüneburg  ermordet 14.9.1944,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.44446_N_9.99774_E_region:DE-HH_type:landmark&title=Ehrenfried+Diers,53.44446,9.99774,Ehrenfried,,Diers,,1908.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Reeseberg 109,Martha Bedey geb. Metschies,Hier wohnte  Martha Bedey  geb. Metschies  Jg. 1901  eingewiesen 1941  Staatskrankenanstalt  Friedrichsberg  ‚verlegt‘ 7.8.1943  Heilanstalt Hadamar  ermordet 20.1.1945,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.444450_N_9.998382_E_region:DE-HH_type:landmark&title=Martha+Bedey+geb.+Metschies,53.44445,9.998382,Martha,,Bedey,Metschies,1901.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Rönneburger Straße 32,Margarete Heinsen geb. Lampert,Hier wohnte  Margarete Heinsen  geb. Lampert  Jg. 1903  eingewiesen 1938  Staatskrankenhaus  Langenhorn  ‚verlegt‘ 1943  Hadamar  ermordet 19.7.1943,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.440817_N_9.993406_E_region:DE-HH_type:landmark&title=Margarethe+Heinsen+geb.+Lampert,53.440817,9.993406,Margarete,,Heinsen,Lampert,1903.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Winsener Straße 19,Günther Fitschen,Hier wohnte Günther Fitschen Jg. 1933 eingewiesen 18.5.1937 Alsterdorfer Anstalten ‚verlegt‘ 10.8.1943 Heilanstalt Mainkofen ermordet 29.4.1945,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.450683_N_9.987684_E_region:DE-HH_type:landmark&title=G%C3%BCnther+Fitschen,53.450683,9.987684,Günther,,Fitschen,,1933.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Winsener Straße 30,Alfons Teschke,Hier wohnte  Alfons Teschke  Jg. 1898  Spanienkämpfer  tot 1937,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.449162_N_9.987573_E_region:DE-HH_type:landmark&title=Alfons+Teschke,53.449162,9.987573,Alfons,,Teschke,,1898.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Harburg,Wilstorf,Winsener Straße 37,Luise Schulze geb. Hoenig,Hier wohnte Luise Schulze geb. Hoenig Jg. 1906 eingewiesen 22.7.1936 Heilanstalt Lüneburg ‚verlegt‘ 28.5.1941 Hadamar ermordet 28.5.1941 ‚Aktion T4‘,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Wilstorf&language=de&params=53.448740_N_9.988462_E_region:DE-HH_type:landmark&title=Luise+Schulze+geb.+Hoenig,53.44874,9.988462,Luise,,Schulze,Hoenig,1906.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Bergstedt,Baben de Möhl,Carl Schrader,Hier wohnte Carl Schrader Jg. 1907 im Widerstand / SPD verhaftet 24.8.1935 KZ Fuhlsbüttel entlassen 28.8.1938,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Bergstedt&language=de&params=53.673665_N_10.109742_E_region:DE-HH_type:landmark&title=Carl+Schrader,53.673665,10.109742,Carl,,Schrader,,1907.0,False,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Bergstedt,Kastanienweg 5,Carl Sievers,Hier wohnte Carl Sievers Jg. 1921 eingewiesen 1943 ‚Heilanstalt‘ Meseritz-Obrawalde ermordet 17.8.1944,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Bergstedt&language=de&params=53.6610148_N_10.1295726_E_region:DE-HH_type:landmark&title=Carl+Sievers,53.6610148,10.1295726,Carl,,Sievers,,1921.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Bramfeld,Berner Chaussee 16,Wilhelm Czymmek,Hier wohnte Wilhelm Czymmek Jg. 1906 mehrfach verhaftet zuletzt 1942 1944 Neuengamme ermordet 16.1.1945 Außenlager Bremen-Farge,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Bramfeld&language=de&params=53.618382_N_10.082536_E_region:DE-HH_type:landmark&title=Wilhelm+Czymmek,53.618382,10.082536,Wilhelm,,Czymmek,,1906.0,False,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Bramfeld,Bramfelder Chaussee 269,Karl Lorenzen,Hier wohnte Dr. Karl Lorenzen Jg. 1889 verhaftet 1938 Fuhlsbüttel Flucht in den Tod 6.2.1938,,Eintrag auf stolpersteine-hamburg.de Stolperstein liegt am Rand des Radwegs,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Bramfeld&language=de&params=53.6155719_N_10.0763044_E_region:DE-HH_type:landmark&title=Dr.+Karl+Lorenzen,53.6155719,10.0763044,Karl,,Lorenzen,,1889.0,False,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Bramfeld,Bramfelder Chaussee 316,Leo Bornstein,Hier wohnte Leo Bornstein Jg. 1899 deportiert 1942 ermordet in Raasiku bei Reval,,Eintrag auf stolpersteine-hamburg.de Stolperstein liegt vor dem Eingang zu Nr. 314,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Bramfeld&language=de&params=53.618377_N_10.079838_E_region:DE-HH_type:landmark&title=Leo+Bornstein,53.618377,10.079838,Leo,,Bornstein,,1899.0,True,1942.0,43.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Bramfeld,Fabriciusstraße 22,Jacob Neugarten,Hier wohnte Jacob Neugarten Jg. 1882 verhaftet 1942 KZ Fuhlsbüttel deportiert 1942 KZ Natzweiler Mauthausen Auschwitz ermordet Nov. 1942,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Bramfeld&language=de&params=53.5952955_N_10.0592764_E_region:DE-HH_type:landmark&title=Jacob+Neugarten,53.5952955,10.0592764,Jacob,,Neugarten,,1882.0,True,1942.0,60.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Bramfeld,Fabriciusstraße 22,Alfred Neugarten,Hier wohnte Alfred Neugarten Jg. 1925 verhaftet 1942 KZ Fuhlsbüttel ermordet 18.3.1945 Buchenwald,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Bramfeld&language=de&params=53.5953013_N_10.0592777_E_region:DE-HH_type:landmark&title=Alfred+Neugarten,53.5953013,10.0592777,Alfred,,Neugarten,,1925.0,False,,,True,True,False,True,False,False,True,False,False,False,False,False,False,False
Hamburg,Wandsbek,Bramfeld,Fabriciusstraße 22,Käthe Neugarten geb. Pünjer,Hier wohnte Käthe Neugarten geb. Pünjer Jg. 1893 gedemütigt/entrechtet Flucht in den Tod 31.7.1942,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Bramfeld&language=de&params=53.5953067_N_10.0592788_E_region:DE-HH_type:landmark&title=K%C3%A4the+Neugarten+geb.+P%C3%BCnjer,53.5953067,10.0592788,Käthe,,Neugarten,Pünjer,1893.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Bramfeld,Fabriciusstraße 274,Paul Aron Goldschmidt,Hier wohnte Paul Aron Goldschmidt Jg. 1874 deportiert 1943 Theresienstadt tot 12.12.1943,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Bramfeld&language=de&params=53.6162970_N_10.0724460_E_region:DE-HH_type:landmark&title=Paul+Aron+Goldschmidt,53.616297,10.072446,Paul,Aron,Goldschmidt,,1874.0,True,1943.0,69.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Auenstraße Ecke Von-Essen-Straße,Bruno Selck,Hier wohnte Bruno Selck Jg. 1900  verhaftet 1933 und 36 KZ Fuhlsbüttel Neuengamme ermordet 11.2.1943,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.570534_N_10.044718_E_region:DE-HH_type:landmark&title=Bruno+Selck,53.570534,10.044718,Bruno,,Selck,,1900.0,False,,,True,True,False,True,True,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Auenstraße 1,Jonny Dettmer,Hier wohnte Jonny Dettmer Jg. 1901 verhaftet 1933 ‚Vorbereitung zum Hochverrat‘ wegen ‚Altonaer Blutsonntag‘ hingerichtet 19.5.1934 UG Holstenglacis,,Eintrag auf stolpersteine-hamburg.de Stolperstein liegt vor dem Zugang zu den Häusern Eilbektal Nr. 2 d-a bis Januar 2020 am Zugang von der Straße Eilbektal,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.570737_N_10.045113_E_region:DE-HH_type:landmark&title=Jonny+Dettmer,53.570737,10.045113,Jonny,,Dettmer,,1901.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Auenstraße 5,Lilli Mayer geb. Moses,Hier wohnte Lilli Mayer geb. Moses Jg. 1888 deportiert 1941 Riga ermordet,,Eintrag auf stolpersteine-hamburg.de Stolperstein liegt vor dem Zugang zu den Häusern Eilbektal Nr. 4 d-a,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5709035_N_10.0456595_E_region:DE-HH_type:landmark&title=Lilli+Mayer+geb.+Moses,53.5709035,10.0456595,Lilli,,Mayer,Moses,1888.0,True,1941.0,53.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Auenstraße 6,Gertrude Kendziorek geb. Baumblatt,Hier wohnte Gertrude Kendziorek geb. Baumblatt Jg. 1901 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5707088_N_10.0456183_E_region:DE-HH_type:landmark&title=Gertrude+Kendziorek+geb.+Baumblatt,53.5707088,10.0456183,Gertrude,,Kendziorek,Baumblatt,1901.0,True,1941.0,40.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Auenstraße 6,Heinz Kendziorek,Hier wohnte Heinz Kendziorek Jg. 1929 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5707101_N_10.0456226_E_region:DE-HH_type:landmark&title=Heinz+Kendziorek,53.5707101,10.0456226,Heinz,,Kendziorek,,1929.0,True,1941.0,12.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Auenstraße 6,Leo Kendziorek,Hier wohnte Leo Kendziorek Jg. 1898 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5707115_N_10.0456269_E_region:DE-HH_type:landmark&title=Leo+Kendziorek,53.5707115,10.0456269,Leo,,Kendziorek,,1898.0,True,1941.0,43.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Auenstraße 10,Hertha Dreyer,Hier wohnte Hertha Dreyer Jg. 1907 eingewiesen 1918 Alsterdorfer Anstalten ‚verlegt‘ 16.8.1943 Heilanstalt Am Steinhof/Wien ermordet 19.9.1944,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5708223_N_10.0459547_E_region:DE-HH_type:landmark&title=Hertha+Dreyer,53.5708223,10.0459547,Hertha,,Dreyer,,1907.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Blumenau 52,Siegbert Goetze,Hier wohnte Dr. Siegbert Goetze geb. Seligmann Jg. 1882 Flucht 1938 USA tot 2.9.1941,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.567239_N_10.035868_E_region:DE-HH_type:landmark&title=Siegbert+Goetze+geb.+Seligmann,53.567239,10.035868,Siegbert,,Goetze,,1882.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Blumenau 63,Martha Friedländer geb. Jacobi,Hier wohnte Martha Friedländer geb. Jacobi Jg. 1865 deportiert 1943 Theresienstadt ermordet 1.9.1943,,Eintrag auf stolpersteine-hamburg.de Ein weiterer Stolperstein befindet sich in Hamburg-Rotherbaum.,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5677572_N_10.0366244_E_region:DE-HH_type:landmark&title=Martha+Friedl%C3%A4nder+geb.+Jacobi,53.5677572,10.0366244,Martha,,Friedländer,Jacobi,1865.0,True,1943.0,78.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Blumenau 166,Ernst Rothstein,Hier wohnte Ernst Rothstein Jg. 1881 deportiert 1942 ermordet in Auschwitz,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5703657_N_10.0443517_E_region:DE-HH_type:landmark&title=Ernst+Rothstein,53.5703657,10.0443517,Ernst,,Rothstein,,1881.0,True,1942.0,61.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Börnestraße 69,Karl-Heinz Harms,Hier wohnte Karl-Heinz Harms Jg. 1922 gedemütigt/entrechtet Flucht in den Tod 23.6.1941,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5734368_N_10.0571512_E_region:DE-HH_type:landmark&title=Karl-Heinz+Harms,53.5734368,10.0571512,Karl-Heinz,,Harms,,1922.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Börnestraße 71,Wilhelm Krüger,Hier wohnte Wilhelm Krüger Jg. 1874 verhaftet 1935 ‚Vorbereitung zum Hochverrat‘ Haft 1935–1938 KZ Fuhlsbüttel tot 14.3.1938 Lazarett UG Hamburg,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.573570555556_N_10.057136111111_E_region:DE-HH_type:landmark&title=Wilhelm+Kr%C3%BCger,53.573570555556,10.057136111111,Wilhelm,,Krüger,,1874.0,False,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Conventstraße 4,Harry Becker,Hier wohnte Harry Becker Jg. 1913 eingewiesen 1930 Alsterdorfer Anstalten Heilanstalt Eichberg ‚verlegt‘ 7.8.1943 Heilanstalt Hadamar ermordet 29.10.1943,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5648657_N_10.0371579_E_region:DE-HH_type:landmark&title=Harry+Becker,53.5648657,10.0371579,Harry,,Becker,,1913.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Conventstraße 12,Dorothea Gutbier,Hier wohnte Dorothea Gutbier Jg. 1877 eingewiesen 1943 Heilanstalt Am Steinhof Wien ermordet 9.2.1945,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.564378_N_10.037836_E_region:DE-HH_type:landmark&title=Dorothea+Gutbier,53.564378,10.037836,Dorothea,,Gutbier,,1877.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Conventstraße 23,Magnus Bernhard Siems,Hier wohnte Dr. Magnus Bernhard Siems Jg. 1882 verhaftet KZ Fuhlsbüttel ermordet 14.7.1938,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5625891_N_10.0387918_E_region:DE-HH_type:landmark&title=Dr.+Magnus+Bernhard+Siems,53.5625891,10.0387918,Magnus,Bernhard,Siems,,1882.0,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Conventstraße 27,Irmgard Hrabe,Hier wohnte Irmgard Hrabe Jg. 1930 eingewiesen 1943 Heilanstalt Eichberg ermordet 24.9.1943,,Eintrag auf stolpersteine-hamburg.de,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5623710_N_10.0387130_E_region:DE-HH_type:landmark&title=Ingrid+Hrabe,53.562371,10.038713,Irmgard,,Hrabe,,1930.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Conventstraße 27,Emilie Mayer geb. Fackenheim,Hier wohnte Emilie Mayer geb. Fackenheim Jg. 1851 deportiert 1943 Theresienstadt ermordet 3.8.1943,,Eintrag auf stolpersteine-hamburg.de Stolperstein liegt am Fußgängerüberweg Einmündung Conventstraße,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5623710_N_10.0387130_E_region:DE-HH_type:landmark&title=Emilie+Mayer+geb.+Fackenheim,53.562371,10.038713,Emilie,,Mayer,Fackenheim,1851.0,True,1943.0,92.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Wandsbek,Eilbek,Conventstraße 27,Ernst Mayer,Hier wohnte Ernst Mayer Jg. 1878 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de Stolperstein liegt am Fußgängerüberweg Einmündung Conventstraße,https://geohack.toolforge.org/geohack.php?pagename=Liste_der_Stolpersteine_in_Hamburg-Eilbek&language=de&params=53.5623710_N_10.0387393_E_region:DE-HH_type:landmark&title=Ernst+Mayer,53.562371,10.0387393,Ernst,,Mayer,,1878.0,True,1941.0,63.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
